uri,hydrosource_id,eha_ptid,fcdocket,hilarriid,nididfull,nidid,dam_name,longitude,latitude,state,state_uri,huc,huc_uri,Pt_Own,OwType,Type,CH_MW,status,HILARRI_2021,EHA_FY2021,EHA_Annual_Capacity,EHA_Annual_CapacityFactor,EHA_Annual_Gross_Generation,ORNL_Retired_FY2020_revised,ORNL_US_Hydropower_DevelopmentPipeline_Data_FY2021,ORNL_CostofMitigatingEnvironmentalImpacts_FY2021,ORNL_Mitigation_Database,EHA_Annual_Net_Generation
https://geoconnex.us/ornl/hydrosource/dams/645,645,hc1241_p02,P-2105,2554,CA00326,CA00326,BUTT VALLEY,-121.143015,40.1155,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Pacific Gas & Electric Co,Investor-Owned Utility,HY,117.9,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/646,646,hc1242_p01,P-2105,2806,CA00413,CA00413,BELDEN FOREBAY,-121.1612,40.0757,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Pacific Gas & Electric Co,Investor-Owned Utility,HY,117.9,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/647,647,hc1242_p02,P-2105,2805,CA00413,CA00413,BELDEN FOREBAY,-121.1612,40.0757,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Pacific Gas & Electric Co,Investor-Owned Utility,HY,1.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/648,648,hc1243_p01,P-2106,2889,CA00417,CA00417,IRON CANYON,-121.9853,41.0414,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Pacific Gas & Electric Co,Investor-Owned Utility,HY,168.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/649,649,hc1244_p01,P-2106,2893,CA00414,CA00414,PIT NO. 6 DIVERSION,-121.9938,40.9233,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Pacific Gas & Electric Co,Investor-Owned Utility,HY,79.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/650,650,hc1245_p01,P-2106,2877,CA00415,CA00415,PIT NO. 7 DIVERSION,-121.9903,40.8481,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Pacific Gas & Electric Co,Investor-Owned Utility,HY,109.8,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/651,651,hc1246_p01,P-2107,2795,CA00328,CA00328,POE,-121.4318,39.8097,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Pacific Gas & Electric Co,Investor-Owned Utility,HY,142.8,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/652,652,hc1247_p01,P-2110,1500,WI00781,WI00781,STEVENS POINT,-89.5867,44.515,WI,https://geoconnex.us/ref/states/55,70700030304,https://geoconnex.us/nhdplusv2/huc12/70700030304,Consolidated Water Power Co,Investor-Owned Utility,HY,4.8,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/653,653,hc1248_p01,P-2111,2230,WA00147,WA00147,SWIFT NO. 1,-122.197,46.064,WA,https://geoconnex.us/ref/states/53,1.71E+11,https://geoconnex.us/nhdplusv2/huc12/171000000000,PacifiCorp,Investor-Owned Utility,HY,240,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/654,654,hc1249_p01,P-2114,2255,WA00088,WA00088,PRIEST RAPIDS,-119.9058,46.6461,WA,https://geoconnex.us/ref/states/53,1.70E+11,https://geoconnex.us/nhdplusv2/huc12/170000000000,PUD No 2 of Grant County,Publicly Owned Utility,HY,955.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/655,655,hc1250_p01,P-2114,2263,WA00085,WA00085,WANAPUM,-119.9703,46.8731,WA,https://geoconnex.us/ref/states/53,1.70E+11,https://geoconnex.us/nhdplusv2/huc12/170000000000,PUD No 2 of Grant County,Publicly Owned Utility,HY,1098,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/656,656,hc1251_p01,P-2130,2650,CA00391,CA00391,STANISLAUS FOREBAY WEST,-120.3583,38.1448,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Pacific Gas & Electric Co,Investor-Owned Utility,HY,81.9,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/657,657,hc1252_p01,P-2130,2661,CA00388,CA00388,STRAWBERRY,-119.9893,38.1995,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Pacific Gas & Electric Co,Investor-Owned Utility,HY,6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/658,658,hc1253_p01,P-2131,1063,MI00177,MI00177,KINGSFORD,-88.12552,45.80764,MI,https://geoconnex.us/ref/states/26,40301080704,https://geoconnex.us/nhdplusv2/huc12/40301080704,Wisconsin Electric Power Co,Investor-Owned Utility,HY,7.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/659,659,hc1253_p01,P-2131,1065,WI05006,WI05006,KINGSFORD,-88.12552,45.80764,WI,https://geoconnex.us/ref/states/55,40301080704,https://geoconnex.us/nhdplusv2/huc12/40301080704,Wisconsin Electric Power Co,Investor-Owned Utility,HY,7.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/660,660,hc1254_p01,P-2142,80,ME00090,ME00090,INDIAN POND,-69.8662,45.4603,ME,https://geoconnex.us/ref/states/23,10300010610,https://geoconnex.us/nhdplusv2/huc12/10300010610,"Brookfield White Pine Hydro, LLC.",Wholesale Power Marketer,HY,76.4,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/661,661,hc1255_p01,P-2144,2296,WA00009,WA00009,BOUNDARY,-117.3464,48.9867,WA,https://geoconnex.us/ref/states/53,1.70E+11,https://geoconnex.us/nhdplusv2/huc12/170000000000,Seattle City of,Publicly Owned Utility,HY,1118.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/662,662,hc1256_p01,P-2145,2300,WA00086,WA00086,ROCKY REACH,-120.2931,47.5322,WA,https://geoconnex.us/ref/states/53,1.70E+11,https://geoconnex.us/nhdplusv2/huc12/170000000000,PUD No 1 of Chelan County,Publicly Owned Utility,HY,1299.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/663,663,hc1257_p01,P-2146,898,AL01419,AL01419,WALTER BOULDIN,-86.2833,32.5838,AL,https://geoconnex.us/ref/states/1,31502010101,https://geoconnex.us/nhdplusv2/huc12/31502010101,Alabama Power Co,Investor-Owned Utility,HY,225,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/664,664,hc1258_p01,P-2146,904,AL01418,AL01418,LAY,-86.5171,32.9637,AL,https://geoconnex.us/ref/states/1,31501070503,https://geoconnex.us/nhdplusv2/huc12/31501070503,Alabama Power Co,Investor-Owned Utility,HY,177,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/665,665,hc1259_p01,P-2146,906,AL01417,AL01417,LOGAN MARTIN,-86.3383,33.4267,AL,https://geoconnex.us/ref/states/1,31501060803,https://geoconnex.us/nhdplusv2/huc12/31501060803,Alabama Power Co,Investor-Owned Utility,HY,128.1,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/666,666,hc1260_p01,P-2146,908,AL01416,AL01416,H. NEELY HENRY,-86.0533,33.7833,AL,https://geoconnex.us/ref/states/1,31501060409,https://geoconnex.us/nhdplusv2/huc12/31501060409,Alabama Power Co,Investor-Owned Utility,HY,72.9,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/667,667,hc1261_p01,P-2146,910,AL01415,AL01415,WEISS - MAIN DAM,-85.7539,34.1721,AL,https://geoconnex.us/ref/states/1,31501051003,https://geoconnex.us/nhdplusv2/huc12/31501051003,Alabama Power Co,Investor-Owned Utility,HY,87.6,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/668,668,hc1262_p01,P-2149,2276,WA00098,WA00098,WELLS,-119.862149,47.947627,WA,https://geoconnex.us/ref/states/53,1.70E+11,https://geoconnex.us/nhdplusv2/huc12/170000000000,PUD No 1 of Douglas County,Publicly Owned Utility,HY,774,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/669,669,hc1263_p01,P-2150,2428,WA00173,WA00173,UPPER BAKER,-121.6894,48.6492,WA,https://geoconnex.us/ref/states/53,1.71E+11,https://geoconnex.us/nhdplusv2/huc12/171000000000,Puget Sound Energy Inc,Investor-Owned Utility,HY,104.8,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/670,670,hc1264_p01,P-2150,2425,WA00172,WA00172,LOWER BAKER,-121.7394,48.5478,WA,https://geoconnex.us/ref/states/53,1.71E+11,https://geoconnex.us/nhdplusv2/huc12/171000000000,Puget Sound Energy Inc,Investor-Owned Utility,HY,111.2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/671,671,hc1265_p01,P-2153,2492,CA00805,CA00805,SANTA FELICIA,-118.7512,34.4615,CA,https://geoconnex.us/ref/states/6,1.81E+11,https://geoconnex.us/nhdplusv2/huc12/181000000000,United Water Conservation Dist,Publicly Owned Utility,HY,1.3,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/672,672,hc1265_p01,P-2153,2493,CA00805,CA00805,SANTA FELICIA,-118.7512,34.4615,CA,https://geoconnex.us/ref/states/6,1.81E+11,https://geoconnex.us/nhdplusv2/huc12/181000000000,United Water Conservation Dist,Publicly Owned Utility,HY,1.3,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/673,673,hc1266_p01,P-2155,2698,CA00418,CA00418,CHILI BAR,-120.8128,38.7715,CA,https://geoconnex.us/ref/states/6,1.80E+11,https://geoconnex.us/nhdplusv2/huc12/180000000000,Pacific Gas & Electric Co,Investor-Owned Utility,HY,7,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/674,674,hc1267_p01,P-2157,2411,WA00208,WA00208,CULMBACK,-121.6868,47.9746,WA,https://geoconnex.us/ref/states/53,1.71E+11,https://geoconnex.us/nhdplusv2/huc12/171000000000,Snohomish County PUD No 1,Publicly Owned Utility,HY,111.8,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,https://hydrosource.ornl.gov/dataset/cost-mitigating-environmental-impacts-hydropower-projects,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
https://geoconnex.us/ornl/hydrosource/dams/675,675,hc1268_p01,P-2161,1473,WI00771,WI00771,RHINELANDER,-89.42,45.6417,WI,https://geoconnex.us/ref/states/55,70700010603,https://geoconnex.us/nhdplusv2/huc12/70700010603,"Specialty Papers Acquisition, LLC",Industrial,HY,2,Active,https://hydrosource.ornl.gov/dataset/hydropower-infrastructure-lakes-reservoirs-and-rivers-HILARRI,https://hydrosource.ornl.gov/dataset/EHA2021,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-plant-database-2005-2019,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-capacity-factor-plant-database-2005-2019,,,,,https://hydrosource.ornl.gov/dataset/us-hydropower-mitigation-database,https://hydrosource.ornl.gov/dataset/existing-hydropower-assets-eha-net-generation-plant-database-2003-2019
